"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Characters/Materials/Franklin/M_overalls.M_overalls","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Franklin/M_foxBrown.M_foxBrown","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Franklin/M_wheat.M_wheat","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Franklin/M_foxOrange.M_foxOrange","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Franklin/M_hat.M_hat","49","11","11","1","8.629854","0","11"
"/Game/Assets/Characters/Materials/Franklin/M_eyeGlint.M_eyeGlint","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_earring.M_earring","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyLight.M_bunnyLight","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyDark.M_bunnyDark","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_eye.M_eye","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_eyeGlint.M_eyeGlint","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_boot.M_boot","49","11","11","1","0.000000","0","11"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","49","41","46","1","51.116325","0","46"
"/Game/Assets/Models/Meshes/standardSurface1.standardSurface1","49","8","8","1","5.164418","0","8"
"/Game/Assets/Models/Meshes/lambert5.lambert5","49","8","8","1","5.000126","0","8"
"/Game/Assets/Models/Meshes/lambert4.lambert4","49","8","8","1","4.929392","0","8"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","40","40","1","53.176495","0","40"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","61.393044","0","45"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","993","1016","1","1334.453003","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","40.573307","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","43.286411","0","46"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","21","23","1","15.666153","0","23"
"/Game/Assets/Models/MeshMats/lambert13.lambert13","49","21","21","1","21.195107","0","21"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","15.088196","0","18"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","5.979144","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","15.126947","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","16.407701","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","7.429555","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","7.119488","0","15"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","92","92","1","0.000000","0","92"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","9","9","1","5.106816","0","9"
"/Game/Assets/Models/MiscMats/grassPatchy/M_grass.M_grass","49","28","40","2","29.535135","20","56"
"/Game/Assets/Materials/M_CelShader.M_CelShader","49","7","7","1","4.331857","0","7"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Leaves_Master.M_Leaves_Master","49","42","46","1","18.766766","0","46"
"/Game/StylizedEnvironment/Material/Material/M_GrassMaterial.M_GrassMaterial","49","290","302","3","362.333191","0","302"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","6.927514","0","7"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","449.561584","0","212"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","26","26","2","48.037746","0","26"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Grass_Master.M_Grass_Master","49","40","42","1","24.445356","0","42"
"/Game/Assets/Stylized_Nature_Set/Materials/M_layered_Master.M_layered_Master","49","42","42","2","24.901442","0","42"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","33.973457","0","67"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","156","166","6","201.090393","0","166"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","189.379517","0","54"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","156","166","6","219.031921","0","166"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","164","182","6","228.879395","0","182"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","5.993515","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","5.755764","0","7"
"/Game/Assets/PNGs/mooMaterial.mooMaterial","49","21","23","1","12.890914","0","23"
"/InterchangeAssets/gltf/M_Default.M_Default","49","164","182","6","217.392075","0","182"
"/Game/Assets/Materials/M_Skybox.M_Skybox","49","8","8","1","5.747708","0","8"
