"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Characters/Materials/Lottie/M_earring.M_earring","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyLight.M_bunnyLight","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_bunnyDark.M_bunnyDark","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_eye.M_eye","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_eyeGlint.M_eyeGlint","49","11","11","1","0.000000","0","11"
"/Game/Assets/Characters/Materials/Lottie/M_boot.M_boot","49","11","11","1","0.000000","0","11"
"/Game/Assets/Models/Meshes/M_glass.M_glass","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/Meshes/lambert6.lambert6","49","8","8","1","3.441266","0","8"
"/Game/Assets/Models/Meshes/standardSurface1.standardSurface1","49","8","8","1","3.530930","0","8"
"/Game/Assets/Models/Meshes/lambert3.lambert3","49","8","8","1","3.559230","0","8"
"/Game/Assets/Models/Meshes/lambert5.lambert5","49","8","8","1","3.593476","0","8"
"/Game/Assets/Models/Meshes/lambert4.lambert4","49","8","8","1","3.642065","0","8"
"/Game/Assets/Models/Meshes/lambert11.lambert11","49","8","8","1","3.537859","0","8"
"/Game/Assets/Models/Meshes/lambert2.lambert2","49","8","8","1","0.000000","0","8"
"/Game/Assets/Models/Meshes/lambert10.lambert10","49","8","8","1","3.559161","0","8"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","16","16","1","28.136591","0","16"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","16","16","1","28.698299","0","16"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","22","22","1","27.904676","0","22"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","16","16","1","18.268553","0","16"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","17","17","1","16.667694","0","17"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","11","12","1","12.182706","0","12"
"/ControlRig/M_Manip.M_Manip","49","11","12","1","11.247602","0","12"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","56","62","2","40.718552","0","62"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","7","7","1","7.707804","0","7"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","7","7","1","5.268523","0","7"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","75","80","6","66.425270","0","80"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","72","78","1","73.729942","0","78"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","993","1016","1","1355.998047","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","92","92","1","0.000000","0","92"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","9","9","1","7.019558","0","9"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","40","40","1","39.698921","0","40"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","45","45","1","25.899567","0","45"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","21","23","1","21.957647","0","23"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","67","67","1","37.392582","0","67"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","7","7","1","4.706611","0","7"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","7","7","1","4.693529","0","7"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","18","18","1","22.524372","0","18"
"/Game/Assets/Models/MiscMats/grassPatchy/M_grass.M_grass","49","28","40","2","20.455372","20","56"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Leaves_Master.M_Leaves_Master","49","42","46","1","18.310095","0","46"
"/Game/StylizedEnvironment/Material/Material/M_GrassMaterial.M_GrassMaterial","49","290","302","3","459.251099","0","302"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","7","7","1","2.967169","0","7"
"/Game/Assets/PNGs/mooMaterial.mooMaterial","49","21","23","1","6.676217","0","23"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","15","15","1","9.152030","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","27","29","1","20.657913","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","27","29","1","23.434111","0","29"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","15","15","1","10.742846","0","15"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","15","15","1","9.654942","0","15"
"/Game/Assets/Stylized_Nature_Set/Materials/M_Grass_Master.M_Grass_Master","49","40","42","1","23.172661","0","42"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","202","212","6","414.811859","0","212"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","42","46","1","54.606773","0","46"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","42","46","1","57.051117","0","46"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","26","26","2","50.440056","0","26"
"/Game/Assets/Stylized_Nature_Set/Materials/M_layered_Master.M_layered_Master","49","42","42","2","28.990507","0","42"
"/InterchangeAssets/gltf/M_Default.M_Default","49","164","182","6","189.674835","0","182"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","164","182","6","185.528320","0","182"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","156","166","6","169.413864","0","166"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","151.368652","0","54"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","156","166","6","168.814789","0","166"
